time,shunt_voltage,bus_voltage_V,current_mA,power_mW
1,581,5.197,526,3080
1,457,5.205,435,2220
1,511,5.201,511,2660
1,541,5.193,493,2760
1,563,5.185,748,2940
1,470,5.197,471,2580
1,764,5.185,654,4120
1,433,5.201,464,2260
1,519,5.197,546,2680
1,440,5.201,444,2300
0,1009,5.157,964,4820
0,499,5.197,467,2460
1,503,5.197,504,2620
1,535,5.189,633,4160
1,655,5.181,716,4000
0,473,5.201,467,2420
0,463,5.197,492,2460
1,656,5.181,537,2780
1,653,5.185,867,3940
0,464,5.201,469,2500
1,683,5.181,538,2780
0,468,5.197,471,2420
1,936,5.169,879,5280
1,514,5.189,582,3040
1,587,5.193,512,3040
1,468,5.201,472,2580
1,843,5.177,615,3180
1,521,5.197,518,2720
1,573,5.189,541,2980
1,545,5.197,492,3040
1,598,5.193,725,3760
1,555,5.193,553,2880
1,805,5.173,639,3540
1,466,5.197,466,2400
1,444,5.201,435,2300
1,649,5.193,538,2580
1,465,5.201,464,2420
0,467,5.197,468,2420
0,471,5.201,477,2560
1,509,5.201,440,2300
1,650,5.185,683,4260
0,520,5.193,536,2660
1,578,5.189,540,2820
1,657,5.189,563,3020
0,984,5.161,945,4720
1,760,5.177,857,4420
0,467,5.197,463,2420
0,507,5.197,464,2400
1,513,5.197,669,3480
1,706,5.185,690,3380
1,986,5.165,966,4980
1,467,5.197,476,2460
1,583,5.189,645,2820
1,470,5.197,472,2560
1,547,5.177,544,2820
1,537,5.197,498,3180
1,468,5.197,465,2400
1,685,5.193,653,3140
1,513,5.197,551,3080
1,507,5.185,580,3400
1,800,5.177,537,2780
1,623,5.189,540,2780
0,492,5.197,512,2420
1,647,5.173,844,3380
1,772,5.173,841,4300
1,603,5.197,517,2660
0,466,5.197,471,2420
1,669,5.169,776,4580
0,870,5.1610000000000005,924,5220
1,468,5.197,441,2300
1,498,5.197,514,2580
0,502,5.197,521,2720
1,628,5.189,554,2780
1,433,5.201,432,2260
1,915,5.165,935,4300
1,465,5.201,464,2560
1,781,5.185,628,3040
1,504,5.193,578,2980
1,539,5.197,511,3040
0,957,5.1610000000000005,989,5440
1,661,5.185,701,3480
1,439,5.201,451,2360
1,582,5.189,620,4000
1,643,5.193,536,2680
1,765,5.177,646,3340
1,462,5.197,462,2420
0,467,5.201,488,2400
0,461,5.197,472,2460
1,1000,5.161,992,5020
1,518,5.193,542,2520
1,478,5.201,476,2680
1,539,5.197,492,2560
1,656,5.185,736,4200
1,507,5.197,465,2420
1,530,5.197,503,2880
1,721,5.197,503,2620
1,543,5.197,508,3440
1,465,5.197,466,2520
1,438,5.201,460,2260
1,460,5.201,434,2260
1,653,5.181,673,3380
1,472,5.201,475,2500
1,537,5.189,599,3120
1,673,5.181,612,3220
1,438,5.201,451,2460
1,658,5.181,614,3180
1,468,5.197,465,2420
1,434,5.201,435,2260
1,554,5.193,669,3400
1,524,5.197,463,2400
0,506,5.197,575,3220
1,509,5.197,510,2660
0,933,5.1610000000000005,973,5300
1,465,5.197,488,2420
1,443,5.201,439,2300
1,644,5.193,778,2980
0,1040,5.1610000000000005,956,4940
0,958,5.165,864,4940
1,585,5.197,832,2820
1,539,5.197,512,2660
1,442,5.205,436,2260
1,654,5.193,537,2620
1,435,5.201,434,2220
1,544,5.189,477,2500
1,641,5.185,666,3400
1,549,5.193,711,3340
0,983,5.1610000000000005,667,3440
0,947,5.1610000000000005,1001,4840
0,466,5.201,461,2400
1,532,5.193,500,3040
1,737,5.193,540,2680
1,533,5.189,592,3240
1,507,5.197,506,2660
1,552,5.197,510,2660
0,463,5.201,465,2420
0,952,5.165,900,4820
0,468,5.201,467,2420
1,446,5.201,434,2260
1,513,5.197,517,2680
1,464,5.201,464,2420
0,1071,5.1530000000000005,981,5080
0,464,5.201,492,2420
1,432,5.201,435,2320
1,551,5.189,584,4580
0,891,5.165,951,5240
1,562,5.193,665,3440
1,478,5.201,476,2620
1,491,5.197,468,2420
1,467,5.205,435,2300
0,475,5.201,469,2420
1,451,5.205,432,2300
1,462,5.197,468,2520
1,498,5.197,573,2860
0,982,5.157,993,5380
1,576,5.189,746,3480
0,941,5.165,966,5140
1,428,5.205,434,2260
1,435,5.201,435,2260
1,598,5.189,660,3240
1,550,5.181,536,2920
0,1007,5.165,969,5020
1,467,5.197,464,2420
1,466,5.197,468,2420
1,747,5.181,538,2820
1,447,5.201,452,2500
0,566,5.189,620,2620
0,468,5.197,494,2420
0,467,5.201,487,2420
1,466,5.197,466,2420
1,689,5.177,866,4520
0,469,5.201,463,2400
0,464,5.201,469,2420
1,462,5.201,471,2420
0,1046,5.1530000000000005,1062,5480
1,537,5.193,516,2980
1,463,5.197,485,2400
1,461,5.197,466,2400
1,604,5.189,735,2820
0,554,5.193,556,2880
1,467,5.201,463,2420
1,430,5.205,453,2300
1,699,5.181,750,3680
0,468,5.201,463,2580
1,634,5.177,536,2780
0,651,5.189,671,3340
1,624,5.189,867,4520
1,536,5.177,534,2940
1,493,5.197,467,2420
1,501,5.189,627,2920
1,427,5.201,433,2260
0,1006,5.161,932,4680
1,562,5.189,842,2860
1,594,5.189,601,3300
1,438,5.205,440,2300
1,554,5.189,587,2820
1,475,5.197,478,2460
1,652,5.193,517,2680
1,543,5.197,562,2920
0,465,5.197,464,2420
0,1090,5.1610000000000005,990,4980
1,478,5.193,557,3020
1,893,5.193,545,3080
0,953,5.1610000000000005,936,5240
1,461,5.201,461,2400
1,613,5.185,543,2780
0,461,5.201,460,2400
1,495,5.189,598,4780
0,572,5.189,567,2940
1,597,5.177,539,2680
0,635,5.185,620,3220
1,465,5.197,495,2620
1,539,5.197,511,2680
1,514,5.197,519,2860
1,808,5.173,715,3380
1,1018,5.165,1018,5020
1,444,5.201,435,2260
1,505,5.197,506,2620
1,533,5.197,491,2560
1,466,5.201,433,2260
1,661,5.197,511,2660
1,514,5.197,564,3540
0,904,5.1690000000000005,944,4940
0,466,5.201,463,2420
1,538,5.197,640,3020
0,464,5.201,468,2460
1,470,5.201,467,2460
1,508,5.197,480,2500
0,972,5.165,913,4920
0,942,5.165,981,5240
0,475,5.193,474,2460
1,506,5.197,533,2660
1,433,5.201,439,2300
1,716,5.181,570,2980
1,659,5.185,656,3440
1,508,5.197,508,2620
1,471,5.205,445,2320
1,447,5.201,449,2320
0,892,5.165,913,4680
1,468,5.197,467,2420
1,535,5.193,508,2620
0,935,5.165,903,4840
1,658,5.181,685,4100
0,929,5.165,937,4520
0,482,5.197,464,2420
1,574,5.189,536,2820
1,467,5.201,473,2580
1,471,5.201,464,2420
1,791,5.181,591,3120
1,477,5.197,504,2500
1,434,5.205,434,2260
1,532,5.197,508,2660
1,460,5.205,427,2260
1,507,5.189,537,3580
1,437,5.201,458,2220
0,896,5.165,954,4920
1,429,5.201,459,2260
0,464,5.201,486,2420
1,619,5.185,610,2980
1,434,5.201,436,2320
1,617,5.193,543,3340
1,621,5.189,632,3300
1,617,5.185,685,3220
1,464,5.201,442,2300
1,743,5.193,536,2780
0,466,5.201,466,2420
1,652,5.189,534,2980
1,502,5.197,530,2620
0,971,5.165,950,4820
1,535,5.189,582,3440
0,844,5.165,964,5280
1,434,5.201,459,2300
1,535,5.197,596,2820
0,466,5.197,463,2420
0,1024,5.1610000000000005,980,4920
1,430,5.197,431,2260
1,610,5.177,529,2720
1,464,5.197,467,2560
1,434,5.201,462,2260
1,630,5.189,935,3340
1,432,5.201,435,2260
1,466,5.197,468,2460
1,435,5.205,459,2260
0,465,5.197,464,2420
1,466,5.197,462,2420
0,481,5.201,463,2400
0,465,5.201,467,2420
0,1032,5.165,984,4820
1,497,5.197,511,2660
1,517,5.197,503,2680
1,506,5.197,508,2620
0,470,5.201,521,2420
1,589,5.185,691,3440
1,538,5.197,558,3180
1,441,5.205,440,2300
0,467,5.201,468,2400
1,428,5.201,429,2260
1,464,5.201,465,2420
1,506,5.197,505,2760
1,512,5.197,498,2620
0,1001,5.165,976,4880
1,470,5.197,493,2460
1,534,5.193,531,3240
0,1004,5.161,995,4760
0,485,5.201,463,2420
1,604,5.189,692,3440
0,968,5.161,1011,5240
1,436,5.201,424,2420
1,435,5.205,453,2420
1,511,5.189,561,3400
1,432,5.205,460,2260
0,467,5.201,464,2760
1,439,5.201,439,2260
0,990,5.157,1046,5140
0,471,5.201,471,2460
0,602,5.193,486,2460
1,570,5.185,641,4220
1,545,5.181,551,2860
1,433,5.201,463,2260
1,689,5.189,792,2820
0,1001,5.1610000000000005,961,5040
1,464,5.201,461,2520
1,508,5.197,586,2780
1,436,5.205,460,2220
1,723,5.181,788,4260
1,435,5.201,441,2300
0,503,5.197,463,2400
1,652,5.185,699,3480
1,586,5.189,548,3240
1,430,5.201,435,2260
1,433,5.201,436,2260
1,433,5.205,436,2260
1,719,5.173,605,3300
1,493,5.197,533,2860
1,513,5.193,630,3300
1,459,5.205,435,2260
0,469,5.201,461,2400
0,472,5.197,468,2500
0,936,5.165,862,4880
0,466,5.197,465,2420
0,469,5.201,469,2460
1,451,5.205,448,2320
1,703,5.181,746,3500
1,508,5.197,504,2780
1,595,5.189,643,3500
0,467,5.201,468,2420
0,477,5.197,471,2400
1,625,5.193,519,2680
1,907,5.185,541,2660
0,919,5.165,973,4840
0,976,5.165,1003,4620
1,462,5.197,465,2420
1,505,5.197,467,2420
1,433,5.201,441,2300
1,541,5.197,563,3400
0,462,5.201,466,2400
1,435,5.201,433,2260
1,556,5.193,558,2860
1,476,5.201,478,2500
1,463,5.197,493,2400
1,632,5.185,638,3300
1,537,5.197,649,2980
0,902,5.1610000000000005,747,4220
1,435,5.201,423,2460
0,462,5.197,461,2400
0,498,5.197,472,2460
1,542,5.185,680,3180
1,554,5.189,593,3080
1,472,5.205,442,2300
0,465,5.197,470,2460
1,538,5.197,622,3440
0,682,5.1770000000000005,710,4840
0,935,5.169,904,4940
1,651,5.189,657,4720
1,941,5.165,997,4840
1,436,5.201,439,2300
1,539,5.197,559,3020
1,839,5.185,613,3180
1,712,5.185,605,3080
1,603,5.189,664,2940
1,538,5.189,610,3140
0,618,5.189,665,3440
1,462,5.205,435,2260
0,513,5.1930000000000005,509,2500
1,700,5.193,488,2560
1,418,5.201,430,2200
0,533,5.197,496,2580
0,468,5.197,465,2400
1,539,5.189,537,2780
0,989,5.1610000000000005,1015,4780
0,978,5.1610000000000005,970,4560
1,623,5.185,619,3220
1,593,5.193,789,3240
1,464,5.201,462,2420
1,471,5.197,468,2460
1,814,5.169,859,4260
0,897,5.165,930,4720
0,954,5.165,988,5180
0,735,5.1770000000000005,672,3480
1,471,5.197,475,2580
1,473,5.205,440,2300
1,511,5.197,504,2620
1,517,5.197,514,2580
1,699,5.181,521,2720
1,560,5.193,600,2620
0,466,5.201,490,2560
1,433,5.201,431,2220
1,463,5.201,476,2420
1,568,5.185,538,2780
1,435,5.201,436,2260
1,464,5.201,468,2560
1,463,5.197,469,2420
1,499,5.197,510,2660
1,581,5.177,718,3700
1,451,5.205,433,2220
1,467,5.197,462,2400
1,695,5.193,820,2820
0,469,5.197,464,2400
1,510,5.189,613,3400
0,619,5.189,615,3500
1,491,5.193,557,3020
1,512,5.197,514,2680
0,921,5.1610000000000005,1003,5140
1,721,5.189,538,2620
0,834,5.173,816,4120
1,539,5.197,517,2980
1,532,5.197,493,2660
1,539,5.189,651,3760
1,435,5.205,438,2360
1,467,5.197,463,2400
1,437,5.201,460,2300
1,596,5.189,638,3300
0,469,5.197,505,2460
1,613,5.185,536,2820
1,571,5.193,562,3400
1,519,5.189,565,3860
1,565,5.189,651,3380
0,735,5.1850000000000005,821,4560
1,579,5.181,543,2760
0,963,5.157,902,4660
1,465,5.201,461,2420
1,561,5.197,588,3080
1,602,5.185,663,2820
1,755,5.181,638,3280
1,621,5.185,664,2880
1,662,5.193,701,3960
1,462,5.201,463,2400
1,440,5.201,434,2260
1,612,5.197,541,2660
1,916,5.197,539,2580
0,463,5.197,461,2420
1,490,5.201,483,2520
1,668,5.189,540,2820
1,431,5.201,434,2260
1,539,5.197,534,3580
0,985,5.165,1058,5440
1,469,5.197,463,2420
0,624,5.189,672,4360
1,508,5.197,504,2560
0,470,5.201,469,2460
1,465,5.201,467,2420
1,460,5.201,424,2260
1,461,5.201,438,2220
1,562,5.181,617,4040
0,493,5.197,465,2420
1,509,5.189,675,3180
1,697,5.185,772,3900
0,1070,5.1610000000000005,906,5080
1,510,5.197,510,2660
0,1105,5.1530000000000005,980,5580
1,543,5.193,544,2940
1,499,5.197,498,2560
1,883,5.169,918,4720
1,461,5.197,460,2400
1,506,5.197,498,2620
0,950,5.157,1012,5220
1,467,5.197,495,2420
0,466,5.201,468,2420
1,517,5.185,939,4820
1,591,5.189,737,2780
1,584,5.181,551,2760
1,430,5.201,432,2260
1,652,5.193,653,3500
1,622,5.193,655,4040
0,981,5.161,925,5580
1,880,5.197,584,2560
1,663,5.189,704,2860
0,895,5.169,912,4880
0,659,5.181,655,3480
0,540,5.197,551,3040
1,452,5.205,440,2220
1,509,5.197,432,2260
1,539,5.193,555,2880
1,604,5.185,715,3580
1,467,5.197,469,2420
1,475,5.197,487,2520
1,439,5.201,439,2300
0,1080,5.161,957,5280
1,433,5.201,437,2300
0,1057,5.1610000000000005,941,4840
0,478,5.197,475,2580
0,462,5.197,464,2420
0,502,5.197,505,2460
1,659,5.185,539,2820
1,493,5.193,574,3380
1,533,5.197,495,3400
1,469,5.201,468,2420
0,463,5.201,492,2560
1,593,5.185,664,4360
1,955,5.161,911,4980
1,439,5.201,441,2300
1,574,5.193,596,2780
1,478,5.197,475,2460
0,1065,5.1610000000000005,1014,5240
0,465,5.197,495,2580
1,627,5.189,650,2820
0,952,5.1610000000000005,872,5280
1,589,5.189,540,2820
1,567,5.189,648,3340
1,580,5.177,539,2780
1,503,5.201,464,2420
0,615,5.189,635,3300
1,465,5.197,465,2420
1,731,5.193,658,3940
1,433,5.201,435,2260
1,431,5.205,455,2300
0,917,5.1610000000000005,861,4560
1,509,5.197,494,2660
0,512,5.197,463,2400
1,505,5.197,507,2620
1,467,5.201,441,2300
1,467,5.197,492,2420
1,655,5.185,897,3960
1,493,5.201,465,2400
1,525,5.197,509,2780
1,435,5.205,452,2300
1,465,5.201,441,2300
0,1012,5.1610000000000005,969,5020
1,432,5.201,462,2260
1,470,5.201,475,2460
1,468,5.201,463,2520
1,468,5.197,471,2420
1,926,5.169,887,4720
0,613,5.189,648,3120
1,545,5.185,538,2820
0,1002,5.161,940,4920
1,509,5.197,610,3180
1,573,5.193,509,2620
1,628,5.189,692,2780
1,434,5.205,432,2260
0,501,5.197,496,2580
1,434,5.205,434,2420
1,539,5.197,558,3120
1,443,5.201,441,2320
1,467,5.201,464,2420
1,695,5.173,798,3860
1,670,5.185,658,3960
1,507,5.185,572,3380
1,765,5.185,871,4260
1,500,5.189,656,4520
0,653,5.181,620,3240
1,485,5.197,483,2500
1,930,5.165,954,4520
1,504,5.193,532,2620
1,437,5.205,462,2260
1,551,5.201,508,2660
1,852,5.173,876,4520
1,519,5.193,519,2680
1,424,5.201,456,2200
1,729,5.181,665,3400
1,775,5.173,639,3340
0,962,5.1690000000000005,917,5180
1,496,5.201,465,2420
0,462,5.201,537,2680
1,540,5.197,677,3500
1,465,5.197,462,2400
1,510,5.197,505,2720
0,941,5.165,882,4820
1,582,5.189,635,3040
1,434,5.201,423,2460
0,969,5.165,930,4820
1,526,5.197,505,2520
1,582,5.181,574,2860
1,1009,5.161,1017,5240
1,577,5.193,550,2660
1,537,5.197,662,2920
1,686,5.193,656,2860
1,647,5.181,642,3300
1,507,5.197,528,2620
1,437,5.201,436,2300
1,433,5.205,506,2260
1,645,5.193,701,2820
1,584,5.177,586,2780
1,451,5.201,435,2220
1,617,5.185,620,3220
1,465,5.201,467,2500
0,468,5.201,473,2520
0,468,5.201,469,2580
1,581,5.193,582,3240
1,470,5.201,464,2300
1,870,5.169,901,4760
1,451,5.201,461,2260
1,432,5.205,421,2400
1,506,5.197,508,2780
1,786,5.165,784,4520
1,538,5.197,539,3120
1,439,5.201,427,2300
0,465,5.201,461,2400
1,435,5.201,435,2260
1,667,5.189,556,2880
0,468,5.197,461,2520
0,1100,5.165,995,5400
1,731,5.181,795,2860
1,551,5.193,552,2860
1,864,5.177,877,3860
1,662,5.185,617,3220
0,464,5.197,468,2420
1,504,5.197,531,2620
1,469,5.201,469,2420
1,434,5.205,434,2260
1,506,5.189,574,3600
1,539,5.197,576,3680
0,462,5.201,485,2400
1,468,5.201,469,2420
1,461,5.201,483,2420
1,575,5.181,541,2940
0,467,5.197,465,2400
1,881,5.169,891,4620
1,488,5.193,477,2500
1,439,5.205,433,2260
1,598,5.197,595,2860
1,517,5.197,507,2580
1,541,5.193,648,3180
0,957,5.1610000000000005,1037,5400
1,495,5.197,464,2420
1,505,5.197,510,2660
0,468,5.197,463,2720
1,663,5.185,536,2940
1,440,5.201,434,2260
1,607,5.177,582,2720
1,545,5.197,508,2660
0,978,5.1610000000000005,935,4880
1,472,5.201,431,2620
0,468,5.197,465,2420
0,1033,5.1530000000000005,1019,4940
0,965,5.165,909,4920
1,456,5.201,431,2260
1,471,5.201,469,2460
1,671,5.193,511,2660
1,635,5.189,639,3240
1,528,5.197,551,3120
1,517,5.197,517,2680
1,572,5.189,904,3380
1,807,5.181,752,3500
1,996,5.165,1017,5240
1,497,5.197,479,2420
0,580,5.1930000000000005,509,3140
1,620,5.181,538,2860
1,464,5.201,466,2420
1,494,5.201,463,2420
0,551,5.193,491,2460
1,985,5.169,966,4920
1,435,5.201,433,2320
1,516,5.197,529,2680
0,485,5.2010000000000005,486,2520
1,434,5.201,435,2220
1,652,5.193,541,2580
1,731,5.173,900,3700
1,631,5.181,666,2760
1,575,5.197,491,2980
1,548,5.189,587,2860
1,577,5.193,494,2760
1,518,5.197,575,3480
1,603,5.189,563,2780
1,548,5.197,640,3480
0,988,5.169,929,5300
1,567,5.193,561,3800
1,592,5.181,534,2560
1,571,5.197,502,3120
1,769,5.161,927,3940
1,463,5.197,467,2420
1,433,5.205,432,2200
1,539,5.197,561,3220
1,539,5.197,629,3040
0,958,5.165,969,4980
1,443,5.205,438,2300
1,438,5.201,439,2260
0,466,5.201,491,2420
0,1029,5.157,922,5040
1,434,5.201,456,2300
1,514,5.197,508,2620
1,653,5.189,530,2760
0,464,5.197,468,2420
1,535,5.185,702,2780
1,432,5.201,459,2220
0,467,5.201,463,2420
1,439,5.201,443,2420
1,476,5.201,501,2500
0,512,5.197,466,2420
0,466,5.197,465,2460
0,494,5.197,466,2420
1,440,5.205,450,2260
1,706,5.189,535,2780
1,697,5.193,493,2560
0,581,5.1930000000000005,742,3840
1,982,5.169,853,5040
0,474,5.201,465,2420
0,848,5.157,1002,5640
1,692,5.177,541,2620
0,989,5.157,987,4840
1,529,5.189,598,2820
1,463,5.201,463,2520
1,435,5.205,434,2260
1,463,5.201,436,2260
1,538,5.197,510,2760
1,555,5.193,603,3480
0,467,5.201,479,2780
1,603,5.185,540,2820
1,931,5.165,899,4620
1,481,5.201,479,2500
1,472,5.197,473,2860
1,545,5.193,631,3380
1,650,5.193,598,2580
1,643,5.185,540,2780
1,436,5.205,433,2260
0,511,5.197,465,2500
1,439,5.201,434,2220
1,446,5.205,428,2580
0,561,5.193,534,2760
0,1105,5.1610000000000005,956,4520
0,569,5.193,535,2820
1,533,5.197,533,3340
1,598,5.189,737,2820
1,509,5.197,506,2660
1,468,5.197,596,2620
1,616,5.185,753,2780
1,460,5.201,434,2220
1,436,5.205,461,2260
1,467,5.197,467,2420
0,487,5.197,633,2420
0,506,5.197,558,2420
1,1009,5.165,973,5300
1,924,5.165,953,4980
1,516,5.197,597,3240
1,498,5.189,624,3220
1,600,5.185,735,4160
0,920,5.1690000000000005,928,4940
1,469,5.201,467,2420
1,439,5.201,505,2620
1,469,5.201,460,2400
1,575,5.189,596,4100
1,496,5.197,499,2580
1,536,5.197,633,2920
1,685,5.193,506,2780
0,607,5.181,794,3140
0,465,5.201,466,2400
1,504,5.197,614,2940
0,479,5.201,466,2420
1,439,5.205,433,2300
1,723,5.185,576,2920
1,504,5.189,550,3540
1,510,5.205,448,2260
1,466,5.197,462,2420
0,465,5.197,473,2460
1,442,5.201,434,2260
1,543,5.197,535,3140
0,1025,5.157,974,5220
1,442,5.205,433,2260
0,468,5.201,462,2400
1,465,5.201,465,2420
1,718,5.197,544,2860
0,466,5.197,477,2860
1,519,5.197,599,3080
1,661,5.193,497,2920
1,462,5.197,480,2560
1,578,5.189,649,3340
1,496,5.205,419,2260
1,492,5.201,467,2420
0,489,5.197,465,2400
0,468,5.201,469,2420
1,514,5.193,605,3020
1,444,5.205,433,2620
1,535,5.197,638,3300
1,541,5.197,622,3140
1,536,5.197,574,3540
1,900,5.173,954,3480
1,607,5.185,608,3220
1,435,5.201,436,2400
1,669,5.189,712,2860
1,610,5.185,622,3340
1,543,5.189,622,3740
1,555,5.193,526,2720
1,439,5.205,439,2300
0,477,5.197,479,2460
1,735,5.193,549,3840
1,432,5.205,429,2260
0,961,5.157,1043,4780
0,471,5.197,463,2400
1,625,5.185,598,4400
1,469,5.197,463,2660
0,616,5.185,613,3140
0,883,5.173,967,4820
0,459,5.201,466,2460
1,755,5.193,780,2880
1,469,5.201,469,2420
0,987,5.165,1000,5080
0,857,5.165,914,4940
0,1015,5.165,1075,5540
1,463,5.197,468,2420
1,510,5.197,511,2660
1,513,5.193,506,2660
1,473,5.197,465,2420
0,903,5.169,913,4780
1,628,5.197,484,2520
1,592,5.193,683,2860
1,667,5.185,546,3120
1,435,5.201,435,2400
0,964,5.165,946,4920
1,536,5.197,595,3080
0,490,5.197,468,2420
1,519,5.193,536,3380
0,1024,5.157,1073,5500
1,435,5.201,434,2400
1,462,5.197,461,2400
0,1018,5.157,892,5240
1,463,5.197,464,2420
1,547,5.193,613,3280
1,434,5.205,433,2200
1,463,5.197,505,2460
1,436,5.201,433,2260
1,437,5.201,432,2260
0,929,5.1610000000000005,934,4920
1,809,5.193,541,2560
0,462,5.201,462,2400
0,1075,5.1610000000000005,978,5220
0,471,5.201,471,2460
1,745,5.177,665,4040
1,466,5.197,487,2400
1,465,5.197,468,2620
1,721,5.185,567,2780
0,462,5.201,464,2420
1,591,5.189,648,2980
0,1001,5.1610000000000005,1018,5600
0,910,5.1770000000000005,735,3940
1,468,5.197,462,2400
0,1059,5.1610000000000005,962,4940
0,465,5.201,508,2400
1,425,5.201,483,2520
1,492,5.197,461,2420
0,889,5.169,921,4940
1,464,5.201,444,2300
1,866,5.165,933,4760
0,875,5.169,851,4760
1,659,5.181,660,3900
0,1088,5.165,948,4760
1,556,5.197,503,2880
1,1037,5.165,968,4760
0,1072,5.157,1048,5240
1,536,5.197,546,3240
1,543,5.193,650,2860
1,434,5.201,469,2220
0,905,5.165,949,4420
1,505,5.197,504,2660
0,915,5.165,939,5080
1,568,5.197,555,3220
1,549,5.193,687,2860
1,659,5.185,649,3380
0,491,5.201,527,2920
1,517,5.197,517,2660
1,627,5.189,734,3580
0,488,5.201,464,2420
0,462,5.197,466,2460
1,660,5.181,663,3700
1,502,5.201,435,2300
1,719,5.181,540,2780
0,565,5.189,623,2920
1,436,5.201,540,2420
1,808,5.173,688,3240
0,463,5.201,462,2420
1,504,5.197,498,2680
1,464,5.197,464,2560
1,483,5.201,480,2500
1,551,5.197,615,3220
1,511,5.205,439,2300
1,622,5.185,619,3220
0,964,5.1610000000000005,1002,4940
1,435,5.205,433,2260
0,469,5.201,469,2420
1,660,5.193,553,2880
1,567,5.193,586,3580
0,961,5.161,1045,5340
1,703,5.189,536,2780
1,580,5.189,821,3340
1,511,5.193,605,2780
0,466,5.197,463,2400
0,461,5.197,467,2420
1,625,5.189,712,3540
1,433,5.201,450,2500
0,461,5.197,465,2400
1,434,5.201,432,2260
1,510,5.197,509,2620
1,651,5.189,656,3480
1,593,5.193,536,2780
1,474,5.197,468,2420
1,535,5.197,665,3300
0,496,5.193,466,2420
1,606,5.189,611,3180
1,548,5.197,541,3240
0,958,5.157,1060,5080
1,597,5.189,666,3500
1,543,5.197,541,2820
1,632,5.185,746,3140
0,462,5.201,462,2560
1,432,5.201,462,2200
1,468,5.201,433,2260
1,506,5.201,466,2420
0,1043,5.1610000000000005,904,5480
1,469,5.197,471,2460
1,435,5.201,437,2260
1,436,5.205,435,2220
0,929,5.1610000000000005,980,4680
1,549,5.197,520,2680
0,470,5.201,470,2580
0,922,5.165,934,4720
0,490,5.201,463,2420
1,434,5.205,436,2260
1,698,5.185,539,2820
1,435,5.201,455,2300
0,466,5.197,470,2420
1,544,5.193,682,3080
0,564,5.1930000000000005,612,3300
1,433,5.201,448,2320
1,650,5.173,761,4300
0,1066,5.157,1060,5400
1,447,5.201,439,2300
0,970,5.1610000000000005,1021,5280
1,462,5.201,460,2400
1,439,5.201,438,2300
0,1036,5.1610000000000005,1050,5280
0,1076,5.1530000000000005,1065,5140
1,511,5.197,511,2660
1,432,5.201,435,2400
1,449,5.201,441,2260
1,675,5.193,498,2620
0,1090,5.157,952,4940
0,1072,5.1610000000000005,925,5300
1,640,5.193,635,3800
1,718,5.193,504,2620
0,880,5.165,955,4880
1,653,5.185,776,4000
1,608,5.185,610,3220
1,994,5.161,985,5220
0,898,5.165,894,4620
0,462,5.201,467,2400
1,461,5.201,486,2420
1,443,5.201,436,2420
0,492,5.197,462,2420
1,512,5.197,510,2680
1,482,5.201,478,2460
1,699,5.185,673,3480
1,436,5.201,441,2260
1,444,5.201,478,2460
1,478,5.197,482,2500
1,455,5.205,444,2360
0,974,5.165,976,5040
0,904,5.165,998,5140
0,1072,5.1530000000000005,903,5140
1,549,5.197,544,2680
1,515,5.197,508,2660
1,497,5.189,588,4260
0,465,5.197,502,2420
0,461,5.201,463,2420
0,500,5.197,473,2720
1,511,5.193,591,3040
1,494,5.197,468,2420
1,675,5.189,637,2780
1,478,5.201,480,2500
1,984,5.165,989,5660
1,665,5.185,570,2760
0,1017,5.161,968,5280
1,856,5.169,989,4760
0,514,5.201,496,2400
0,632,5.189,629,3240
1,944,5.161,1007,4980
1,549,5.185,764,2780
1,571,5.181,688,2880
1,654,5.181,693,3600
1,434,5.201,461,2220
1,754,5.177,661,3300
1,512,5.197,509,2620
1,536,5.189,684,2780
1,465,5.201,466,2400
1,574,5.193,536,3340
1,435,5.205,433,2260
1,581,5.197,534,2980
1,450,5.201,432,2260
1,444,5.201,451,2320
0,913,5.165,944,4780
1,515,5.197,473,2720
1,433,5.201,451,2260
1,575,5.185,914,2820
0,987,5.165,940,4820
1,516,5.201,565,2940
0,465,5.197,465,2400
1,506,5.197,509,2660
1,438,5.201,443,2300
1,521,5.197,506,2660
1,540,5.197,495,2940
0,984,5.1610000000000005,1014,4680
1,609,5.185,623,3220
1,622,5.185,623,3240
1,436,5.201,462,2260
1,494,5.201,499,2560
1,652,5.189,539,2820
1,537,5.189,584,3140
0,464,5.197,463,2400
1,507,5.197,498,2620
1,584,5.193,646,3540
1,505,5.197,508,2660
1,434,5.201,434,2260
0,552,5.1930000000000005,577,3480
1,472,5.197,462,2420
1,537,5.197,588,3140
1,474,5.197,469,2580
1,440,5.201,439,2300
